"customer_id","film_id","rental_duration","rental_rate","length","replacement_cost","rating","genre","rental_day","rental_month","payment_day","payment_month","payment_amount","store_id","city_id","staff_id"
13,830,7,"0.99",149,"23.99","R","Horror","30","7","30","4","0.99",2,384,2
13,79,5,"0.99",114,"10.99","PG-13","Drama","31","7","30","4","0.99",1,384,2
13,449,4,"2.99",119,"12.99","PG-13","Sci-Fi","31","7","30","4","7.99",2,384,2
13,350,3,"4.99",80,"21.99","G","Sci-Fi","31","7","30","4","4.99",2,384,1
13,47,5,"4.99",153,"23.99","NC-17","Foreign","2","8","2","3","4.99",2,384,2
13,247,3,"0.99",47,"19.99","G","Comedy","2","8","2","3","0.99",2,384,1
13,482,3,"0.99",102,"12.99","R","Classics","17","8","17","3","5.99",1,384,1
13,216,3,"4.99",113,"16.99","G","New","19","8","19","3","7.99",2,384,1
13,92,7,"4.99",72,"19.99","NC-17","Horror","19","8","19","3","4.99",1,384,1
13,339,5,"0.99",111,"17.99","R","Travel","19","8","19","3","0.99",2,384,1
13,358,5,"0.99",163,"29.99","R","Classics","20","8","19","3","0.99",2,384,1
13,583,3,"4.99",164,"26.99","PG-13","Animation","21","8","21","3","9.99",2,384,1
13,537,3,"2.99",75,"29.99","G","Classics","21","8","21","3","7.99",2,384,2
13,112,4,"4.99",120,"22.99","NC-17","Foreign","22","8","22","3","4.99",1,384,2
14,893,4,"4.99",91,"11.99","PG","Sci-Fi","15","6","15","2","4.99",2,120,2
14,241,4,"0.99",125,"20.99","NC-17","Animation","6","7","6","4","2.99",1,120,2
14,101,3,"0.99",73,"26.99","R","Documentary","8","7","8","4","0.99",1,120,1
14,457,5,"0.99",157,"21.99","NC-17","Documentary","9","7","9","4","0.99",2,120,1
14,591,6,"4.99",182,"20.99","PG","Games","9","7","9","4","7.99",2,120,2
14,124,3,"4.99",163,"16.99","PG-13","Children","9","7","9","4","4.99",2,120,1
14,739,4,"4.99",145,"17.99","PG-13","Drama","10","7","10","4","7.99",1,120,1
14,329,4,"2.99",63,"15.99","R","Action","28","7","28","4","6.99",1,120,1
14,942,7,"0.99",174,"27.99","PG-13","Drama","28","7","28","4","0.99",1,120,2
14,738,3,"0.99",178,"27.99","PG-13","Foreign","29","7","29","4","3.99",2,120,2
14,719,7,"4.99",182,"11.99","PG","Sports","29","7","29","4","4.99",1,120,2
14,24,6,"2.99",181,"19.99","R","Horror","30","7","30","4","4.99",1,120,2
14,397,5,"2.99",107,"26.99","NC-17","Sci-Fi","31","7","30","4","2.99",1,120,1
14,450,5,"2.99",84,"29.99","NC-17","Children","1","8","1","3","2.99",2,120,2
14,6,3,"2.99",169,"17.99","PG","Foreign","1","8","1","3","6.99",1,120,1
14,904,3,"4.99",71,"26.99","R","Horror","2","8","2","3","4.99",1,120,2
14,199,4,"2.99",56,"29.99","R","Documentary","17","8","16","3","3.99",2,120,2
14,433,4,"2.99",95,"23.99","PG","Animation","18","8","18","3","2.99",1,120,1
14,253,5,"4.99",61,"18.99","PG-13","Action","20","8","20","3","4.99",2,120,2
14,674,3,"0.99",99,"11.99","PG","Foreign","22","8","22","3","6.99",1,120,2
14,970,7,"0.99",52,"11.99","NC-17","Classics","22","8","22","3","0.99",2,120,2
14,168,5,"0.99",67,"23.99","R","Children","23","8","23","3","0.99",1,120,1
14,385,6,"4.99",139,"26.99","PG-13","Comedy","14","2","14","5","4.99",2,120,2
15,59,4,"2.99",160,"20.99","R","Children","18","6","18","2","2.99",2,76,1
15,435,6,"4.99",181,"28.99","PG-13","Foreign","20","6","20","2","5.99",1,76,1
15,875,6,"0.99",173,"9.99","PG","Sports","20","6","20","2","0.99",1,76,2
15,527,4,"4.99",85,"24.99","PG","Horror","6","7","6","4","7.99",2,76,2
15,385,6,"4.99",139,"26.99","PG-13","Comedy","7","7","7","4","5.99",1,76,2
15,116,4,"2.99",70,"10.99","R","Classics","10","7","10","4","2.99",2,76,1
15,657,5,"2.99",48,"12.99","PG-13","Comedy","11","7","10","4","2.99",1,76,1
15,190,5,"4.99",172,"23.99","NC-17","Classics","27","7","27","4","4.99",2,76,2
15,525,4,"0.99",140,"29.99","R","Classics","28","7","28","4","0.99",1,76,2
15,973,3,"4.99",183,"27.99","NC-17","Documentary","29","7","29","4","6.99",1,76,1
15,61,5,"4.99",175,"28.99","G","Drama","30","7","30","4","4.99",1,76,1
15,353,6,"2.99",125,"22.99","NC-17","Foreign","31","7","30","4","2.99",2,76,2
15,526,7,"2.99",120,"10.99","R","Travel","2","8","2","3","2.99",2,76,2
15,353,6,"2.99",125,"22.99","NC-17","Foreign","2","8","2","3","2.99",1,76,1
15,326,6,"2.99",69,"18.99","NC-17","Animation","2","8","2","3","2.99",2,76,2
15,784,7,"2.99",47,"20.99","PG","Travel","2","8","2","3","2.99",2,76,2
15,811,4,"2.99",60,"29.99","G","Travel","17","8","17","3","7.99",1,76,2
15,428,6,"2.99",141,"21.99","PG-13","Family","18","8","18","3","2.99",2,76,1
15,474,6,"2.99",174,"21.99","NC-17","Sports","18","8","18","3","2.99",2,76,2
15,73,5,"2.99",150,"22.99","PG-13","Sci-Fi","18","8","18","3","2.99",2,76,2
15,313,5,"4.99",118,"11.99","G","Horror","19","8","19","3","8.99",1,76,1
15,213,4,"0.99",104,"19.99","R","Family","19","8","19","3","5.99",1,76,2
15,100,7,"4.99",161,"21.99","R","Foreign","20","8","20","3","5.99",1,76,1
15,300,5,"4.99",102,"21.99","PG-13","Animation","20","8","20","3","4.99",2,76,1
15,873,3,"0.99",108,"13.99","G","Children","20","8","20","3","3.99",2,76,2
15,194,6,"0.99",104,"22.99","PG","Action","21","8","21","3","0.99",2,76,2
15,764,3,"4.99",150,"28.99","G","Sports","21","8","21","3","4.99",2,76,2
15,214,3,"4.99",59,"13.99","PG-13","Children","22","8","22","3","8.99",2,76,1
15,379,7,"0.99",166,"14.99","R","Drama","22","8","22","3","0.99",2,76,2
15,361,5,"2.99",89,"25.99","NC-17","Sports","23","8","23","3","4.99",1,76,1
15,812,7,"0.99",50,"13.99","PG-13","Documentary","14","2","14","5","0.00",2,76,2
15,116,4,"2.99",70,"10.99","R","Classics","14","2","14","5","3.98",1,76,2
16,871,6,"4.99",176,"19.99","PG","Comedy","17","6","17","2","6.99",1,495,2
16,71,3,"4.99",100,"25.99","PG-13","Family","17","6","17","2","7.99",2,495,2
16,865,3,"4.99",135,"19.99","PG-13","Animation","20","6","20","2","7.99",1,495,2
16,646,6,"0.99",169,"12.99","NC-17","Games","21","6","21","2","0.99",2,495,2
16,982,4,"0.99",126,"23.99","R","Action","6","7","6","4","0.99",1,495,2
16,615,6,"2.99",180,"21.99","PG-13","Animation","7","7","7","4","2.99",2,495,1
16,651,3,"0.99",84,"20.99","PG-13","Animation","7","7","7","4","3.99",2,495,1
16,100,7,"4.99",161,"21.99","R","Foreign","8","7","8","4","4.99",1,495,2
16,764,3,"4.99",150,"28.99","G","Sports","11","7","11","4","4.99",1,495,2
16,816,3,"0.99",62,"27.99","G","Animation","27","7","27","4","0.99",1,495,2
16,468,5,"2.99",97,"12.99","PG","Children","27","7","27","4","2.99",1,495,1
16,939,4,"2.99",90,"17.99","R","Comedy","29","7","29","4","5.99",2,495,2
16,875,6,"0.99",173,"9.99","PG","Sports","30","7","30","4","0.99",1,495,2
16,683,5,"4.99",60,"19.99","NC-17","Drama","31","7","30","4","5.99",1,495,1
16,700,4,"2.99",115,"13.99","R","Family","1","8","1","3","2.99",2,495,2
16,445,5,"2.99",100,"11.99","G","Classics","1","8","1","3","2.99",1,495,1
16,153,7,"0.99",165,"18.99","G","Sci-Fi","2","8","2","3","0.99",1,495,2
16,993,6,"2.99",178,"10.99","PG-13","Children","17","8","17","3","2.99",2,495,1
16,112,4,"4.99",120,"22.99","NC-17","Foreign","18","8","18","3","4.99",1,495,1
16,898,4,"4.99",152,"18.99","PG-13","Sports","18","8","18","3","7.99",1,495,2
16,668,7,"4.99",80,"25.99","PG","Sports","19","8","19","3","4.99",1,495,2
16,917,3,"2.99",152,"24.99","R","Sports","19","8","19","3","4.99",2,495,2
16,45,5,"4.99",83,"14.99","PG-13","New","20","8","19","3","6.99",2,495,2
16,973,3,"4.99",183,"27.99","NC-17","Documentary","21","8","21","3","8.99",1,495,2
17,879,3,"4.99",148,"20.99","PG","Music","18","6","17","2","5.99",2,156,2
17,271,5,"4.99",148,"12.99","G","Action","19","6","19","2","8.99",2,156,2
17,838,5,"4.99",112,"25.99","R","Action","21","6","21","2","5.99",2,156,2
17,810,5,"0.99",147,"21.99","PG","Family","10","7","10","4","3.99",2,156,1
17,619,3,"0.99",161,"20.99","R","Sports","10","7","10","4","3.99",2,156,2
17,795,7,"0.99",111,"23.99","R","Family","12","7","12","4","1.99",1,156,1
17,48,3,"4.99",118,"24.99","PG-13","Children","28","7","28","4","8.99",2,156,2
17,835,6,"2.99",112,"13.99","PG-13","Games","28","7","28","4","2.99",2,156,2
17,409,3,"4.99",59,"9.99","G","Children","30","7","30","4","8.99",1,156,2
17,559,7,"2.99",114,"22.99","G","Sci-Fi","30","7","30","4","2.99",2,156,2
17,460,3,"4.99",178,"26.99","PG-13","Foreign","30","7","30","4","8.99",2,156,2
17,873,3,"0.99",108,"13.99","G","Children","30","7","30","4","0.99",2,156,2
17,661,5,"4.99",157,"17.99","PG-13","Foreign","17","8","17","3","4.99",1,156,2
17,252,6,"2.99",135,"18.99","PG","Action","20","8","20","3","2.99",1,156,1
17,201,7,"2.99",176,"18.99","PG","Foreign","20","8","20","3","2.99",1,156,1
17,234,6,"2.99",94,"27.99","R","Sci-Fi","21","8","21","3","2.99",2,156,1
17,22,6,"2.99",85,"10.99","G","New","21","8","21","3","2.99",1,156,2
17,458,4,"0.99",135,"26.99","NC-17","Family","23","8","23","3","5.99",1,156,1
18,778,3,"4.99",109,"24.99","G","Family","15","6","15","2","5.99",1,252,2
18,10,6,"4.99",63,"24.99","NC-17","Sports","16","6","16","2","4.99",2,252,1
18,356,5,"2.99",102,"10.99","R","Children","17","6","17","2","5.99",1,252,2
18,995,5,"4.99",86,"11.99","R","Horror","20","6","20","2","8.99",1,252,2
18,417,5,"0.99",93,"29.99","G","Action","8","7","8","4","3.99",2,252,1
18,740,5,"2.99",153,"13.99","PG-13","Horror","8","7","8","4","3.99",2,252,1
18,206,6,"0.99",144,"25.99","G","Documentary","8","7","8","4","3.99",2,252,2
18,445,5,"2.99",100,"11.99","G","Classics","11","7","11","4","2.99",2,252,1
18,270,7,"0.99",85,"29.99","NC-17","New","12","7","12","4","0.99",1,252,1
18,463,4,"2.99",116,"21.99","PG","Sports","28","7","28","4","2.99",1,252,2
18,611,7,"4.99",73,"17.99","PG","Classics","29","7","29","4","4.99",1,252,2
18,173,7,"4.99",65,"25.99","PG-13","Drama","30","7","30","4","4.99",1,252,1
18,199,4,"2.99",56,"29.99","R","Documentary","30","7","30","4","4.99",2,252,2
18,995,5,"4.99",86,"11.99","R","Horror","1","8","1","3","4.99",1,252,2
18,200,7,"0.99",133,"27.99","PG-13","Games","1","8","1","3","1.99",2,252,2
18,680,4,"4.99",103,"21.99","PG","Comedy","2","8","2","3","4.99",2,252,1
18,637,7,"4.99",131,"16.99","PG","Sci-Fi","2","8","2","3","4.99",1,252,1
18,953,3,"0.99",112,"9.99","PG-13","Animation","18","8","18","3","0.99",1,252,2
18,54,5,"0.99",113,"15.99","R","Music","20","8","19","3","0.99",1,252,2
19,786,7,"0.99",113,"14.99","R","Children","19","6","19","2","2.99",1,267,1
19,756,7,"2.99",80,"10.99","PG-13","Comedy","19","6","19","2","2.99",2,267,1
19,789,7,"2.99",79,"15.99","PG-13","Foreign","21","6","21","2","2.99",2,267,1
19,856,5,"4.99",73,"11.99","R","Horror","6","7","6","4","4.99",1,267,2
19,532,5,"4.99",80,"28.99","PG","Sports","12","7","12","4","4.99",2,267,1
19,31,5,"4.99",92,"16.99","NC-17","Family","30","7","30","4","5.99",1,267,2
19,875,6,"0.99",173,"9.99","PG","Sports","30","7","30","4","0.99",2,267,1
19,506,4,"4.99",67,"14.99","PG","Horror","31","7","30","4","9.99",2,267,1
19,263,6,"4.99",154,"14.99","R","Sports","31","7","30","4","7.99",1,267,2
19,590,3,"2.99",135,"17.99","PG","New","16","8","16","3","8.99",1,267,2
19,757,4,"2.99",106,"28.99","G","Documentary","17","8","17","3","5.99",1,267,1
19,324,3,"4.99",148,"11.99","PG-13","Comedy","18","8","18","3","9.99",2,267,1
19,35,4,"2.99",147,"24.99","PG-13","Horror","18","8","18","3","2.99",2,267,1
19,45,5,"4.99",83,"14.99","PG-13","New","20","8","20","3","8.99",2,267,2
19,483,3,"2.99",171,"29.99","NC-17","Games","20","8","20","3","8.99",1,267,2
19,412,6,"4.99",102,"25.99","G","Documentary","21","8","20","3","4.99",2,267,1
19,288,7,"2.99",167,"20.99","R","Travel","22","8","22","3","2.99",2,267,1
19,875,6,"0.99",173,"9.99","PG","Sports","23","8","23","3","0.99",1,267,1
20,948,6,"0.99",139,"22.99","PG-13","New","16","6","16","2","0.99",2,327,2
20,581,4,"0.99",59,"16.99","G","Music","17","6","17","2","3.99",1,327,2
20,994,6,"4.99",100,"29.99","PG-13","New","18","6","18","2","4.99",1,327,2
20,707,5,"2.99",177,"29.99","R","Action","21","6","21","2","4.99",2,327,2
20,445,5,"2.99",100,"11.99","G","Classics","7","7","6","4","3.99",2,327,2
20,59,4,"2.99",160,"20.99","R","Children","7","7","7","4","2.99",2,327,1
20,813,7,"0.99",184,"18.99","R","Sports","10","7","10","4","2.99",2,327,2
20,443,6,"2.99",49,"11.99","PG","Comedy","11","7","11","4","2.99",2,327,2
20,465,4,"4.99",59,"17.99","R","New","11","7","11","4","6.99",1,327,2
20,580,3,"4.99",166,"12.99","PG-13","New","27","7","27","4","4.99",1,327,1
20,274,4,"2.99",67,"20.99","PG","Documentary","28","7","28","4","5.99",1,327,1
20,928,5,"2.99",84,"16.99","PG","Children","28","7","28","4","2.99",1,327,2
20,420,7,"4.99",128,"27.99","PG","Sports","30","7","30","4","4.99",1,327,1
20,952,7,"2.99",152,"17.99","PG","Documentary","30","7","30","4","3.99",1,327,2
20,631,4,"0.99",64,"11.99","G","Sports","1","8","1","3","4.99",2,327,1
20,243,3,"4.99",49,"22.99","NC-17","Animation","1","8","1","3","7.99",2,327,2
20,747,5,"0.99",171,"9.99","R","Games","2","8","2","3","1.99",1,327,2
20,595,7,"0.99",83,"20.99","PG","Foreign","17","8","17","3","0.99",2,327,1
20,492,6,"0.99",134,"11.99","NC-17","New","18","8","17","3","0.99",1,327,2
20,321,3,"4.99",123,"21.99","NC-17","New","19","8","19","3","4.99",1,327,2
20,969,4,"4.99",159,"29.99","G","Drama","19","8","19","3","4.99",1,327,1
20,735,7,"2.99",102,"26.99","PG-13","Children","19","8","19","3","2.99",2,327,2
20,841,5,"2.99",181,"9.99","PG","Sports","21","8","21","3","2.99",2,327,1
20,989,4,"4.99",74,"22.99","R","Travel","22","8","22","3","6.99",2,327,1
20,317,4,"0.99",148,"25.99","PG","Comedy","22","8","22","3","1.99",1,327,1
20,218,7,"0.99",122,"22.99","NC-17","Drama","22","8","22","3","0.99",1,327,2
20,638,7,"2.99",156,"23.99","G","Comedy","23","8","22","3","2.99",2,327,2
21,759,4,"2.99",73,"29.99","R","New","18","6","18","2","7.99",2,525,1
21,957,7,"4.99",80,"26.99","G","Foreign","18","6","18","2","4.99",1,525,2
21,690,7,"2.99",185,"25.99","PG-13","Animation","18","6","18","2","2.99",1,525,1
21,451,7,"4.99",160,"12.99","NC-17","Travel","19","6","19","2","4.99",1,525,1
21,908,3,"4.99",110,"11.99","G","Foreign","21","6","20","2","10.99",2,525,2
21,369,4,"4.99",56,"22.99","PG","Sci-Fi","9","7","9","4","4.99",2,525,2
21,793,6,"2.99",139,"14.99","R","Action","10","7","10","4","3.99",1,525,1
21,773,6,"2.99",112,"28.99","NC-17","Sports","10","7","10","4","2.99",2,525,2
21,531,3,"0.99",137,"18.99","R","Foreign","26","7","26","4","1.99",2,525,2
21,531,3,"0.99",137,"18.99","R","Foreign","28","7","28","4","0.99",1,525,2
21,753,3,"0.99",48,"20.99","PG","Family","28","7","28","4","6.99",2,525,1
21,204,4,"0.99",106,"25.99","PG","Drama","29","7","29","4","2.99",1,525,1
21,577,4,"0.99",64,"10.99","PG","Sports","30","7","30","4","0.99",1,525,1
21,44,5,"4.99",113,"21.99","PG-13","Sci-Fi","31","7","30","4","5.99",2,525,1
21,81,6,"4.99",103,"29.99","PG-13","Sci-Fi","1","8","1","3","4.99",1,525,2
21,250,4,"0.99",170,"26.99","NC-17","Action","1","8","1","3","0.99",2,525,2
21,677,6,"0.99",136,"25.99","NC-17","New","2","8","2","3","0.99",1,525,1
21,387,7,"0.99",100,"27.99","G","Games","17","8","17","3","0.99",1,525,1
21,741,7,"0.99",81,"28.99","NC-17","Music","17","8","17","3","2.99",2,525,1
21,91,5,"0.99",98,"17.99","PG","Classics","18","8","18","3","4.99",1,525,2
21,787,4,"0.99",125,"12.99","G","Travel","18","8","18","3","6.99",1,525,2
21,620,5,"2.99",131,"23.99","NC-17","Sci-Fi","19","8","19","3","2.99",1,525,2
21,502,4,"2.99",71,"21.99","PG-13","Comedy","19","8","19","3","4.99",1,525,2
21,967,5,"2.99",134,"26.99","R","Sci-Fi","19","8","19","3","4.99",2,525,2
21,113,4,"4.99",75,"19.99","NC-17","Sports","20","8","19","3","8.99",2,525,1
21,854,4,"4.99",119,"22.99","R","Horror","20","8","20","3","9.99",2,525,2
21,952,7,"2.99",152,"17.99","PG","Documentary","20","8","20","3","4.99",1,525,1
21,698,3,"2.99",71,"29.99","NC-17","Documentary","20","8","20","3","8.99",2,525,1
21,602,5,"0.99",146,"14.99","PG","Sci-Fi","21","8","21","3","2.99",1,525,2
21,952,7,"2.99",152,"17.99","PG","Documentary","21","8","21","3","2.99",1,525,1
21,100,7,"4.99",161,"21.99","R","Foreign","22","8","22","3","4.99",2,525,2
21,264,6,"2.99",101,"13.99","G","Games","14","2","14","5","2.99",2,525,2
22,876,3,"2.99",91,"11.99","PG-13","Horror","21","6","21","2","2.99",1,443,1
22,274,4,"2.99",67,"20.99","PG","Documentary","7","7","7","4","2.99",1,443,2
22,710,4,"4.99",120,"18.99","R","Family","9","7","9","4","6.99",2,443,2
22,644,7,"2.99",115,"29.99","PG","Animation","10","7","10","4","2.99",2,443,1
22,256,6,"4.99",178,"20.99","R","Sports","27","7","27","4","4.99",2,443,1
22,239,5,"4.99",122,"16.99","G","Animation","28","7","28","4","7.99",1,443,2
22,388,5,"0.99",70,"16.99","NC-17","Comedy","30","7","30","4","0.99",2,443,2
22,117,6,"4.99",135,"15.99","NC-17","Games","31","7","30","4","4.99",1,443,1
22,55,6,"2.99",65,"27.99","G","Sci-Fi","17","8","17","3","5.99",2,443,1
22,443,6,"2.99",49,"11.99","PG","Comedy","17","8","17","3","2.99",2,443,1
22,436,4,"0.99",122,"14.99","NC-17","New","19","8","18","3","0.99",2,443,1
22,112,4,"4.99",120,"22.99","NC-17","Foreign","19","8","19","3","9.99",2,443,1
22,287,5,"0.99",176,"19.99","R","Action","20","8","20","3","2.99",1,443,2
22,715,3,"4.99",147,"25.99","PG","Family","21","8","21","3","6.99",2,443,1
22,971,4,"4.99",109,"11.99","PG-13","Foreign","22","8","22","3","7.99",1,443,1
22,519,3,"2.99",138,"27.99","G","Sports","23","8","23","3","6.99",2,443,2
22,779,4,"4.99",54,"23.99","R","Sports","23","8","23","3","4.99",2,443,1
22,627,4,"4.99",67,"9.99","NC-17","Documentary","23","8","23","3","4.99",2,443,2
22,861,3,"4.99",111,"12.99","R","Games","14","2","14","5","4.99",2,443,1
23,525,4,"0.99",140,"29.99","R","Classics","19","6","19","2","1.99",2,303,1
23,602,5,"0.99",146,"14.99","PG","Sci-Fi","19","6","19","2","0.99",2,303,2
23,289,5,"4.99",66,"25.99","G","New","20","6","20","2","5.99",1,303,2
23,330,7,"4.99",112,"22.99","NC-17","Animation","20","6","20","2","4.99",1,303,1
23,374,3,"0.99",117,"29.99","PG","Sci-Fi","21","6","21","2","2.99",1,303,1
23,331,6,"2.99",90,"25.99","NC-17","Games","6","7","6","4","3.99",1,303,2
23,850,7,"0.99",163,"27.99","R","Action","6","7","6","4","2.99",2,303,1
23,319,4,"2.99",125,"22.99","R","Sci-Fi","8","7","8","4","2.99",1,303,2
23,109,3,"0.99",89,"17.99","G","New","11","7","11","4","2.99",1,303,2
23,820,3,"2.99",184,"11.99","NC-17","Animation","11","7","11","4","2.99",1,303,1
23,668,7,"4.99",80,"25.99","PG","Sports","12","7","12","4","5.99",2,303,1
23,37,3,"2.99",121,"28.99","PG","Classics","27","7","27","4","7.99",2,303,1
23,394,7,"2.99",146,"21.99","R","Sci-Fi","28","7","28","4","2.99",1,303,2
23,27,7,"0.99",179,"12.99","NC-17","Sports","29","7","29","4","0.99",1,303,2
23,859,3,"4.99",114,"20.99","PG","Animation","30","7","30","4","5.99",1,303,2
23,350,3,"4.99",80,"21.99","G","Sci-Fi","30","7","30","4","9.99",1,303,1
23,602,5,"0.99",146,"14.99","PG","Sci-Fi","31","7","30","4","3.99",2,303,2
23,857,3,"2.99",144,"24.99","PG-13","Comedy","31","7","30","4","6.99",2,303,2
23,835,6,"2.99",112,"13.99","PG-13","Games","2","8","1","3","2.99",1,303,2
23,464,3,"2.99",107,"13.99","PG-13","Animation","16","8","16","3","2.99",1,303,2
23,907,4,"0.99",168,"10.99","PG-13","Drama","19","8","19","3","2.99",1,303,2
23,846,3,"4.99",93,"9.99","NC-17","New","19","8","19","3","4.99",1,303,1
23,804,7,"4.99",129,"13.99","PG-13","Horror","19","8","19","3","6.99",2,303,2
23,651,3,"0.99",84,"20.99","PG-13","Animation","20","8","20","3","0.99",2,303,1
23,496,3,"0.99",179,"10.99","PG-13","Travel","20","8","20","3","0.99",2,303,2
23,608,6,"2.99",166,"11.99","PG","Children","21","8","21","3","2.99",1,303,1
23,236,4,"2.99",100,"19.99","R","Games","14","2","14","5","2.99",2,303,1
24,4,5,"2.99",117,"26.99","G","Horror","16","6","16","2","2.99",2,128,1
24,572,4,"2.99",64,"9.99","PG-13","Sci-Fi","17","6","17","2","2.99",2,128,1
24,518,5,"4.99",140,"15.99","PG","Travel","17","6","17","2","4.99",1,128,2
24,183,4,"4.99",112,"14.99","R","Family","18","6","18","2","5.99",1,128,1
24,316,5,"4.99",173,"18.99","R","Games","20","6","20","2","7.99",2,128,1
24,778,3,"4.99",109,"24.99","G","Family","6","7","6","4","7.99",2,128,1
24,275,3,"0.99",85,"11.99","PG","Horror","7","7","7","4","2.99",1,128,2
24,344,3,"0.99",178,"28.99","PG-13","Children","9","7","9","4","0.99",1,128,2
24,951,6,"0.99",78,"28.99","PG-13","Classics","10","7","10","4","0.99",1,128,2
24,583,3,"4.99",164,"26.99","PG-13","Animation","12","7","12","4","4.99",1,128,2
24,741,7,"0.99",81,"28.99","NC-17","Music","27","7","27","4","1.99",1,128,1
24,75,6,"4.99",163,"14.99","G","Travel","30","7","30","4","4.99",2,128,2
24,864,5,"0.99",92,"21.99","NC-17","Children","31","7","30","4","0.99",2,128,1
24,511,7,"0.99",175,"23.99","NC-17","Action","31","7","30","4","0.99",2,128,1
24,679,6,"2.99",50,"17.99","PG","Family","1","8","1","3","2.99",2,128,2
24,707,5,"2.99",177,"29.99","R","Action","2","8","2","3","2.99",2,128,1
24,554,6,"2.99",159,"22.99","G","Classics","17","8","16","3","2.99",2,128,1
24,916,3,"2.99",80,"10.99","G","Animation","18","8","17","3","8.99",2,128,2
24,58,6,"2.99",122,"16.99","G","Documentary","18","8","18","3","2.99",2,128,2
24,143,6,"0.99",142,"17.99","PG","Drama","19","8","19","3","1.99",1,128,1
24,531,3,"0.99",137,"18.99","R","Foreign","19","8","19","3","4.99",2,128,2
24,281,6,"0.99",143,"9.99","G","Games","19","8","19","3","0.99",2,128,1
24,159,5,"4.99",58,"12.99","R","Comedy","22","8","22","3","4.99",1,128,1
25,268,6,"4.99",96,"27.99","NC-17","Animation","15","6","15","2","4.99",2,472,2
25,835,6,"2.99",112,"13.99","PG-13","Games","15","6","15","2","2.99",1,472,2
25,893,4,"4.99",91,"11.99","PG","Sci-Fi","16","6","16","2","6.99",2,472,1
25,861,3,"4.99",111,"12.99","R","Games","19","6","19","2","8.99",1,472,2
